id,initials,category,birth_year,death_year,death_age,gender
3605,XYZ,Control,1896,1987,91.0,Male
3606,JFK,Control,1893,1978,85.0,Male
3607,XYZ,Control,1941,1974,33.0,Male
3608,JFK,Control,1903,1985,82.0,Male
3609,ABC,Control,1947,1973,26.0,Male
3610,PTR,Control,1949,1994,45.0,Male
3611,PTR,Control,1925,1974,49.0,Male
3612,JFK,Control,1888,1995,107.0,Male
3613,XYZ,Control,1910,1992,82.0,Male
3614,MNO,Control,1939,1995,56.0,Male
3615,JFK,Control,1910,1983,73.0,Male
3616,JFK,Control,1882,1993,111.0,Male
3617,MNO,Control,1924,1995,71.0,Male
3618,JFK,Control,1942,1987,45.0,Male
3619,ABC,Control,1939,1986,47.0,Male
3620,MNO,Control,1892,1972,80.0,Male
3621,ABC,Control,1931,1976,45.0,Male
3622,PTR,Control,1896,1995,99.0,Male
3623,MNO,Control,1896,1984,88.0,Male
3624,MNO,Control,1944,1992,48.0,Male
3625,XYZ,Control,1899,1987,88.0,Male
3626,XYZ,Control,1901,1988,87.0,Male
3627,MNO,Control,1870,1971,101.0,Male
3628,PTR,Control,1943,1978,35.0,Male
3629,JFK,Control,1939,1970,31.0,Male
3630,XYZ,Control,1928,1972,44.0,Male
3631,PTR,Control,1936,1974,38.0,Male
3632,PTR,Control,1889,1979,90.0,Male
3633,XYZ,Control,1917,1982,65.0,Male
3634,JFK,Control,1908,1984,76.0,Male
3635,XYZ,Control,1883,1995,112.0,Male
3636,PTR,Control,1919,1989,70.0,Male
3637,ABC,Control,1946,1987,41.0,Male
3638,XYZ,Control,1876,1970,94.0,Male
3639,PTR,Control,1903,1993,90.0,Male
3640,XYZ,Control,1895,1985,90.0,Male
3641,PTR,Control,1898,1977,79.0,Male
3642,JFK,Control,1945,1985,40.0,Male
3643,PTR,Control,1917,1983,66.0,Male
3644,MNO,Control,1917,1975,58.0,Male
3645,ABC,Control,1937,1990,53.0,Male
3646,PTR,Control,1890,1991,101.0,Male
3647,XYZ,Control,1919,1987,68.0,Male
3648,XYZ,Control,1914,1971,57.0,Male
3649,PTR,Control,1926,1995,69.0,Male
3650,MNO,Control,1950,1969,19.0,Male
3651,PTR,Control,1937,1972,35.0,Male
3652,JFK,Control,1912,1986,74.0,Male
3653,MNO,Control,1941,1994,53.0,Male
3654,PTR,Control,1891,1976,85.0,Male
3655,ABC,Control,1874,1987,113.0,Male
3656,MNO,Control,1895,1991,96.0,Male
3657,PTR,Control,1907,1991,84.0,Male
3658,ABC,Control,1920,1993,73.0,Male
3659,PTR,Control,1928,1974,46.0,Male
3660,JFK,Control,1946,1969,23.0,Male
3661,XYZ,Control,1920,1976,56.0,Male
3662,PTR,Control,1920,1969,49.0,Male
3663,MNO,Control,1877,1987,110.0,Male
3664,PTR,Control,1875,1979,104.0,Male
3665,PTR,Control,1923,1989,66.0,Male
3666,PTR,Control,1915,1992,77.0,Male
3667,PTR,Control,1942,1993,51.0,Male
3668,MNO,Control,1890,1983,93.0,Male
3669,MNO,Control,1873,1991,118.0,Male
3670,PTR,Control,1916,1993,77.0,Male
3671,XYZ,Control,1898,1979,81.0,Male
3672,PTR,Control,1877,1987,110.0,Male
3673,MNO,Control,1935,1989,54.0,Male
3674,JFK,Control,1885,1978,93.0,Male
3675,PTR,Control,1927,1992,65.0,Male
3676,PTR,Control,1902,1980,78.0,Male
3677,PTR,Control,1892,1969,77.0,Male
3678,PTR,Control,1911,1992,81.0,Male
3679,ABC,Control,1939,1975,36.0,Male
3680,PTR,Control,1911,1985,74.0,Male
3681,MNO,Control,1936,1994,58.0,Male
3682,MNO,Control,1886,1978,92.0,Male
3683,ABC,Control,1938,1974,36.0,Male
3684,PTR,Control,1898,1985,87.0,Male
3685,XYZ,Control,1932,1986,54.0,Male
3686,PTR,Control,1924,1973,49.0,Male
3687,MNO,Control,1947,1986,39.0,Male
3688,JFK,Control,1911,1994,83.0,Male
3689,JFK,Control,1879,1985,106.0,Male
3690,XYZ,Control,1873,1990,117.0,Male
3691,PTR,Control,1941,1984,43.0,Male
3692,ABC,Control,1921,1976,55.0,Male
3693,PTR,Control,1938,1992,54.0,Male
3694,XYZ,Control,1898,1981,83.0,Male
3695,XYZ,Control,1908,1992,84.0,Male
3696,XYZ,Control,1874,1984,110.0,Male
3697,JFK,Control,1948,1979,31.0,Male
3698,PTR,Control,1931,1974,43.0,Male
3699,PTR,Control,1947,1995,48.0,Male
3700,ABC,Control,1901,1971,70.0,Male
3701,XYZ,Control,1927,1969,42.0,Male
3702,XYZ,Control,1932,1986,54.0,Male
3703,MNO,Control,1905,1973,68.0,Male
3704,MNO,Control,1942,1981,39.0,Male
3705,JFK,Control,1948,1978,30.0,Male
3706,PTR,Control,1944,1973,29.0,Male
3707,ABC,Control,1936,1994,58.0,Male
3708,ABC,Control,1902,1982,80.0,Male
3709,XYZ,Control,1902,1985,83.0,Male
3710,ABC,Control,1949,1969,20.0,Male
3711,XYZ,Control,1871,1993,122.0,Male
3712,PTR,Control,1934,1970,36.0,Male
3713,ABC,Control,1934,1975,41.0,Male
3714,XYZ,Control,1928,1978,50.0,Male
3715,PTR,Control,1950,1988,38.0,Male
3716,PTR,Control,1905,1975,70.0,Male
3717,XYZ,Control,1907,1992,85.0,Male
3718,XYZ,Control,1881,1984,103.0,Male
3719,JFK,Control,1915,1973,58.0,Male
3720,PTR,Control,1900,1980,80.0,Male
3721,XYZ,Control,1908,1985,77.0,Male
3722,PTR,Control,1941,1984,43.0,Male
3723,ABC,Control,1947,1988,41.0,Male
3724,MNO,Control,1893,1994,101.0,Male
3725,MNO,Control,1910,1984,74.0,Male
3726,XYZ,Control,1947,1987,40.0,Male
3727,XYZ,Control,1879,1994,115.0,Male
3728,PTR,Control,1883,1983,100.0,Male
3729,XYZ,Control,1891,1980,89.0,Male
3730,PTR,Control,1926,1989,63.0,Male
3731,XYZ,Control,1889,1978,89.0,Male
3732,PTR,Control,1949,1994,45.0,Male
3733,XYZ,Control,1916,1990,74.0,Male
3734,JFK,Control,1920,1970,50.0,Male
3735,PTR,Control,1899,1975,76.0,Male
3736,JFK,Control,1918,1981,63.0,Male
3737,JFK,Control,1931,1971,40.0,Male
3738,JFK,Control,1936,1983,47.0,Male
3739,JFK,Control,1936,1969,33.0,Male
3740,ABC,Control,1925,1994,69.0,Male
3741,MNO,Control,1945,1971,26.0,Male
3742,ABC,Control,1940,1993,53.0,Male
3743,XYZ,Control,1937,1978,41.0,Male
3744,XYZ,Control,1878,1995,117.0,Male
3745,MNO,Control,1871,1995,124.0,Male
3746,MNO,Control,1896,1983,87.0,Male
3747,MNO,Control,1931,1990,59.0,Male
3748,JFK,Control,1913,1995,82.0,Male
3749,ABC,Control,1912,1974,62.0,Male
3750,XYZ,Control,1944,1988,44.0,Male
3751,ABC,Control,1945,1983,38.0,Male
3752,ABC,Control,1946,1992,46.0,Male
3753,ABC,Control,1905,1989,84.0,Male
3754,MNO,Control,1933,1975,42.0,Male
3755,MNO,Control,1901,1993,92.0,Male
3756,XYZ,Control,1893,1989,96.0,Male
3757,XYZ,Control,1893,1995,102.0,Male
3758,XYZ,Control,1907,1973,66.0,Male
3759,ABC,Control,1914,1972,58.0,Male
3760,MNO,Control,1941,1990,49.0,Male
3761,JFK,Control,1886,1986,100.0,Male
3762,ABC,Control,1935,1971,36.0,Male
3763,PTR,Control,1922,1985,63.0,Male
3764,ABC,Control,1903,1986,83.0,Male
3765,MNO,Control,1919,1986,67.0,Male
3766,PTR,Control,1904,1992,88.0,Male
3767,ABC,Control,1926,1992,66.0,Male
3768,MNO,Control,1915,1970,55.0,Male
3769,MNO,Control,1891,1981,90.0,Male
3770,JFK,Control,1885,1990,105.0,Male
3771,ABC,Control,1923,1983,60.0,Male
3772,MNO,Control,1945,1973,28.0,Male
3773,XYZ,Control,1908,1971,63.0,Male
3774,MNO,Control,1935,1973,38.0,Male
3775,JFK,Control,1930,1973,43.0,Male
3776,MNO,Control,1947,1973,26.0,Male
3777,ABC,Control,1940,1971,31.0,Male
3778,ABC,Control,1924,1971,47.0,Male
3779,PTR,Control,1930,1988,58.0,Male
3780,ABC,Control,1945,1991,46.0,Male
3781,PTR,Control,1912,1986,74.0,Male
3782,XYZ,Control,1906,1994,88.0,Male
3783,JFK,Control,1871,1988,117.0,Male
3784,XYZ,Control,1941,1972,31.0,Male
3785,PTR,Control,1939,1969,30.0,Male
3786,MNO,Control,1884,1994,110.0,Male
3787,MNO,Control,1925,1984,59.0,Male
3788,XYZ,Control,1917,1976,59.0,Male
3789,MNO,Control,1886,1985,99.0,Male
3790,PTR,Control,1949,1976,27.0,Male
3791,JFK,Control,1896,1975,79.0,Male
3792,ABC,Control,1879,1993,114.0,Male
3793,PTR,Control,1926,1976,50.0,Male
3794,PTR,Control,1936,1989,53.0,Male
3795,ABC,Control,1875,1992,117.0,Male
3796,ABC,Control,1930,1995,65.0,Male
3797,JFK,Control,1922,1994,72.0,Male
3798,JFK,Control,1884,1980,96.0,Male
3799,JFK,Control,1892,1984,92.0,Male
3800,MNO,Control,1924,1980,56.0,Male
3801,PTR,Control,1903,1987,84.0,Male
3802,ABC,Control,1947,1978,31.0,Male
3803,PTR,Control,1940,1975,35.0,Male
3804,PTR,Control,1950,1980,30.0,Male
3805,JFK,Control,1900,1988,88.0,Male
3806,JFK,Control,1949,1973,24.0,Male
3807,PTR,Control,1915,1984,69.0,Male
3808,JFK,Control,1908,1977,69.0,Male
3809,MNO,Control,1877,1975,98.0,Male
3810,ABC,Control,1877,1988,111.0,Male
3811,PTR,Control,1933,1990,57.0,Male
3812,ABC,Control,1917,1994,77.0,Male
3813,MNO,Control,1897,1982,85.0,Male
3814,JFK,Control,1928,1979,51.0,Male
3815,XYZ,Control,1900,1975,75.0,Male
3816,MNO,Control,1925,1978,53.0,Male
3817,XYZ,Control,1909,1977,68.0,Male
3818,ABC,Control,1941,1972,31.0,Male
3819,PTR,Control,1940,1984,44.0,Male
3820,JFK,Control,1918,1978,60.0,Male
3821,MNO,Control,1908,1987,79.0,Male
3822,JFK,Control,1909,1992,83.0,Male
3823,XYZ,Control,1940,1985,45.0,Male
3824,XYZ,Control,1906,1977,71.0,Male
3825,PTR,Control,1895,1981,86.0,Male
3826,XYZ,Control,1882,1969,87.0,Male
3827,PTR,Control,1917,1970,53.0,Male
3828,MNO,Control,1918,1981,63.0,Male
3829,PTR,Control,1942,1992,50.0,Male
3830,XYZ,Control,1897,1977,80.0,Male
3831,ABC,Control,1911,1975,64.0,Male
3832,PTR,Control,1940,1984,44.0,Male
3833,JFK,Control,1941,1987,46.0,Male
3834,ABC,Control,1911,1975,64.0,Male
3835,PTR,Control,1917,1974,57.0,Male
3836,JFK,Control,1904,1986,82.0,Male
3837,ABC,Control,1947,1987,40.0,Male
3838,PTR,Control,1886,1979,93.0,Male
3839,MNO,Control,1947,1980,33.0,Male
3840,JFK,Control,1932,1994,62.0,Male
3841,MNO,Control,1922,1978,56.0,Male
3842,XYZ,Control,1875,1981,106.0,Male
3843,PTR,Control,1918,1980,62.0,Male
3844,PTR,Control,1913,1989,76.0,Male
3845,JFK,Control,1890,1978,88.0,Male
3846,PTR,Control,1930,1988,58.0,Male
3847,XYZ,Control,1949,1986,37.0,Male
3848,PTR,Control,1924,1972,48.0,Male
3849,ABC,Control,1934,1992,58.0,Male
3850,MNO,Control,1879,1973,94.0,Male
3851,XYZ,Control,1914,1973,59.0,Male
3852,XYZ,Control,1885,1980,95.0,Male
3853,MNO,Control,1927,1994,67.0,Male
3854,MNO,Control,1947,1971,24.0,Male
3855,XYZ,Control,1931,1976,45.0,Male
3856,MNO,Control,1881,1990,109.0,Male
3857,JFK,Control,1908,1970,62.0,Male
3858,MNO,Control,1923,1986,63.0,Male
3859,ABC,Control,1912,1977,65.0,Male
3860,ABC,Control,1941,1981,40.0,Male
3861,JFK,Control,1940,1975,35.0,Male
3862,MNO,Control,1927,1978,51.0,Male
3863,ABC,Control,1910,1977,67.0,Male
3864,PTR,Control,1900,1990,90.0,Male
3865,MNO,Control,1884,1983,99.0,Male
3866,JFK,Control,1908,1973,65.0,Male
3867,MNO,Control,1913,1980,67.0,Male
3868,XYZ,Control,1932,1969,37.0,Male
3869,XYZ,Control,1930,1980,50.0,Male
3870,ABC,Control,1880,1990,110.0,Male
3871,XYZ,Control,1912,1974,62.0,Male
3872,JFK,Control,1893,1987,94.0,Male
3873,ABC,Control,1890,1987,97.0,Male
3874,JFK,Control,1941,1984,43.0,Male
3875,JFK,Control,1876,1987,111.0,Male
3876,XYZ,Control,1914,1971,57.0,Male
3877,XYZ,Control,1891,1991,100.0,Male
3878,JFK,Control,1944,1978,34.0,Male
3879,XYZ,Control,1924,1995,71.0,Male
3880,XYZ,Control,1898,1986,88.0,Male
3881,XYZ,Control,1920,1994,74.0,Male
3882,MNO,Control,1935,1981,46.0,Male
3883,JFK,Control,1948,1994,46.0,Male
3884,PTR,Control,1896,1986,90.0,Male
3885,JFK,Control,1944,1971,27.0,Male
3886,ABC,Control,1947,1994,47.0,Male
3887,XYZ,Control,1946,1991,45.0,Male
3888,XYZ,Control,1929,1971,42.0,Male
3889,PTR,Control,1929,1991,62.0,Male
3890,ABC,Control,1912,1993,81.0,Male
3891,MNO,Control,1936,1995,59.0,Male
3892,JFK,Control,1922,1994,72.0,Male
3893,MNO,Control,1932,1980,48.0,Male
3894,ABC,Control,1914,1995,81.0,Male
3895,PTR,Control,1935,1988,53.0,Male
3896,ABC,Control,1941,1975,34.0,Male
3897,PTR,Control,1889,1993,104.0,Male
3898,MNO,Control,1941,1992,51.0,Male
3899,MNO,Control,1923,1976,53.0,Male
3900,ABC,Control,1942,1977,35.0,Male
3901,ABC,Control,1915,1982,67.0,Male
3902,XYZ,Control,1910,1973,63.0,Male
3903,PTR,Control,1946,1989,43.0,Male
3904,XYZ,Control,1899,1987,88.0,Male
3905,JFK,Control,1942,1989,47.0,Male
3906,JFK,Control,1919,1984,65.0,Male
3907,ABC,Control,1921,1992,71.0,Male
3908,MNO,Control,1905,1980,75.0,Male
3909,JFK,Control,1925,1989,64.0,Male
3910,JFK,Control,1906,1972,66.0,Male
3911,XYZ,Control,1875,1976,101.0,Male
3912,XYZ,Control,1901,1975,74.0,Male
3913,JFK,Control,1871,1983,112.0,Male
3914,ABC,Control,1949,1974,25.0,Male
3915,XYZ,Control,1949,1973,24.0,Male
3916,JFK,Control,1912,1982,70.0,Male
3917,MNO,Control,1935,1989,54.0,Male
3918,XYZ,Control,1908,1981,73.0,Male
3919,JFK,Control,1931,1978,47.0,Male
3920,PTR,Control,1940,1986,46.0,Male
3921,XYZ,Control,1948,1972,24.0,Male
3922,PTR,Control,1912,1976,64.0,Male
3923,XYZ,Control,1938,1992,54.0,Male
3924,XYZ,Control,1901,1979,78.0,Male
3925,PTR,Control,1950,1985,35.0,Male
3926,ABC,Control,1874,1986,112.0,Male
3927,JFK,Control,1927,1989,62.0,Male
3928,ABC,Control,1931,1993,62.0,Male
3929,ABC,Control,1932,1994,62.0,Male
3930,JFK,Control,1886,1979,93.0,Male
3931,MNO,Control,1947,1984,37.0,Male
3932,ABC,Control,1893,1980,87.0,Male
3933,ABC,Control,1928,1981,53.0,Male
3934,ABC,Control,1897,1995,98.0,Male
3935,MNO,Control,1904,1984,80.0,Male
3936,XYZ,Control,1923,1991,68.0,Male
3937,PTR,Control,1913,1994,81.0,Male
3938,PTR,Control,1890,1989,99.0,Male
3939,MNO,Control,1891,1969,78.0,Male
3940,ABC,Control,1914,1984,70.0,Male
3941,PTR,Control,1937,1983,46.0,Male
3942,MNO,Control,1945,1974,29.0,Male
3943,JFK,Control,1881,1980,99.0,Male
3944,PTR,Control,1912,1976,64.0,Male
3945,JFK,Control,1883,1975,92.0,Male
3946,ABC,Control,1872,1970,98.0,Male
3947,PTR,Control,1931,1980,49.0,Male
3948,MNO,Control,1927,1989,62.0,Male
3949,XYZ,Control,1891,1982,91.0,Male
3950,PTR,Control,1898,1984,86.0,Male
3951,PTR,Control,1873,1979,106.0,Male
3952,PTR,Control,1941,1988,47.0,Male
3953,PTR,Control,1949,1977,28.0,Male
3954,MNO,Control,1888,1978,90.0,Male
3955,MNO,Control,1898,1985,87.0,Male
3956,XYZ,Control,1943,1980,37.0,Male
3957,MNO,Control,1946,1974,28.0,Male
3958,MNO,Control,1914,1987,73.0,Male
3959,ABC,Control,1877,1979,102.0,Male
3960,ABC,Control,1876,1977,101.0,Male
3961,JFK,Control,1925,1989,64.0,Male
3962,XYZ,Control,1912,1974,62.0,Male
3963,ABC,Control,1874,1995,121.0,Male
3964,XYZ,Control,1925,1993,68.0,Male
3965,XYZ,Control,1871,1993,122.0,Male
3966,PTR,Control,1938,1992,54.0,Male
3967,XYZ,Control,1904,1993,89.0,Male
3968,PTR,Control,1876,1984,108.0,Male
3969,JFK,Control,1926,1988,62.0,Male
3970,JFK,Control,1912,1984,72.0,Male
3971,JFK,Control,1949,1974,25.0,Male
3972,PTR,Control,1923,1973,50.0,Male
3973,PTR,Control,1902,1989,87.0,Male
3974,JFK,Control,1934,1972,38.0,Male
3975,PTR,Control,1901,1970,69.0,Male
3976,MNO,Control,1945,1974,29.0,Male
3977,MNO,Control,1910,1977,67.0,Male
3978,PTR,Control,1923,1985,62.0,Male
3979,PTR,Control,1877,1982,105.0,Male
3980,ABC,Control,1914,1975,61.0,Male
3981,ABC,Control,1941,1990,49.0,Male
3982,XYZ,Control,1940,1987,47.0,Male
3983,XYZ,Control,1897,1969,72.0,Male
3984,XYZ,Control,1897,1988,91.0,Male
3985,JFK,Control,1940,1993,53.0,Male
3986,MNO,Control,1947,1983,36.0,Male
3987,JFK,Control,1883,1986,103.0,Male
3988,PTR,Control,1916,1971,55.0,Male
3989,ABC,Control,1907,1986,79.0,Male
3990,PTR,Control,1943,1970,27.0,Male
3991,PTR,Control,1881,1978,97.0,Male
3992,ABC,Control,1896,1979,83.0,Male
3993,PTR,Control,1936,1995,59.0,Male
3994,XYZ,Control,1877,1992,115.0,Male
3995,ABC,Control,1919,1971,52.0,Male
3996,PTR,Control,1915,1975,60.0,Male
3997,XYZ,Control,1907,1976,69.0,Male
3998,XYZ,Control,1912,1987,75.0,Male
3999,MNO,Control,1922,1986,64.0,Male
4000,XYZ,Control,1890,1981,91.0,Male
4001,JFK,Control,1925,1981,56.0,Male
4002,ABC,Control,1940,1992,52.0,Male
4003,ABC,Control,1937,1987,50.0,Male
4004,ABC,Control,1890,1991,101.0,Male
4005,PTR,Control,1889,1980,91.0,Male
4006,PTR,Control,1901,1985,84.0,Male
4007,JFK,Control,1909,1990,81.0,Male
4008,XYZ,Control,1913,1980,67.0,Male
4009,PTR,Control,1932,1981,49.0,Male
4010,XYZ,Control,1878,1993,115.0,Male
4011,XYZ,Control,1875,1980,105.0,Male
4012,PTR,Control,1911,1987,76.0,Male
4013,PTR,Control,1933,1982,49.0,Male
4014,JFK,Control,1894,1975,81.0,Male
4015,MNO,Control,1929,1981,52.0,Male
4016,ABC,Control,1900,1974,74.0,Male
4017,PTR,Control,1944,1992,48.0,Male
4018,PTR,Control,1945,1987,42.0,Male
4019,XYZ,Control,1904,1987,83.0,Male
4020,MNO,Control,1897,1972,75.0,Male
4021,PTR,Control,1913,1987,74.0,Male
4022,MNO,Control,1898,1977,79.0,Male
4023,ABC,Control,1931,1984,53.0,Male
4024,XYZ,Control,1941,1995,54.0,Male
4025,JFK,Control,1931,1972,41.0,Male
4026,ABC,Control,1941,1974,33.0,Male
4027,MNO,Control,1912,1976,64.0,Male
4028,MNO,Control,1890,1995,105.0,Male
4029,ABC,Control,1935,1992,57.0,Male
4030,MNO,Control,1909,1984,75.0,Male
4031,JFK,Control,1931,1973,42.0,Male
4032,JFK,Control,1901,1989,88.0,Male
4033,MNO,Control,1881,1990,109.0,Male
4034,MNO,Control,1950,1978,28.0,Male
4035,JFK,Control,1890,1991,101.0,Male
4036,MNO,Control,1950,1981,31.0,Male
4037,PTR,Control,1949,1994,45.0,Male
4038,XYZ,Control,1939,1982,43.0,Male
4039,PTR,Control,1931,1975,44.0,Male
4040,MNO,Control,1925,1988,63.0,Male
4041,MNO,Control,1943,1974,31.0,Male
4042,XYZ,Control,1903,1975,72.0,Male
4043,MNO,Control,1917,1973,56.0,Male
4044,XYZ,Control,1928,1989,61.0,Male
4045,JFK,Control,1913,1986,73.0,Male
4046,XYZ,Control,1914,1991,77.0,Male
4047,XYZ,Control,1906,1980,74.0,Male
4048,PTR,Control,1924,1974,50.0,Male
4049,MNO,Control,1942,1995,53.0,Male
4050,JFK,Control,1895,1969,74.0,Male
4051,ABC,Control,1947,1972,25.0,Male
4052,XYZ,Control,1932,1987,55.0,Male
4053,ABC,Control,1941,1980,39.0,Male
4054,MNO,Control,1924,1983,59.0,Male
4055,XYZ,Control,1938,1971,33.0,Male
4056,ABC,Control,1872,1991,119.0,Male
4057,PTR,Control,1940,1995,55.0,Male
4058,ABC,Control,1876,1994,118.0,Male
4059,PTR,Control,1944,1988,44.0,Male
4060,JFK,Control,1950,1976,26.0,Male
4061,MNO,Control,1903,1979,76.0,Male
4062,ABC,Control,1895,1984,89.0,Male
4063,XYZ,Control,1937,1977,40.0,Male
4064,MNO,Control,1900,1971,71.0,Male
4065,ABC,Control,1943,1973,30.0,Male
4066,XYZ,Control,1884,1988,104.0,Male
4067,XYZ,Control,1887,1982,95.0,Male
4068,XYZ,Control,1949,1994,45.0,Male
4069,XYZ,Control,1931,1983,52.0,Male
4070,ABC,Control,1942,1974,32.0,Male
4071,JFK,Control,1906,1995,89.0,Male
4072,PTR,Control,1932,1994,62.0,Male
4073,PTR,Control,1926,1972,46.0,Male
4074,PTR,Control,1927,1976,49.0,Male
4075,JFK,Control,1932,1987,55.0,Male
4076,XYZ,Control,1925,1995,70.0,Male
4077,XYZ,Control,1914,1973,59.0,Male
4078,MNO,Control,1902,1981,79.0,Male
4079,PTR,Control,1937,1984,47.0,Male
4080,PTR,Control,1897,1969,72.0,Male
4081,XYZ,Control,1933,1981,48.0,Male
4082,PTR,Control,1898,1990,92.0,Male
4083,XYZ,Control,1928,1979,51.0,Male
4084,XYZ,Control,1936,1989,53.0,Male
4085,XYZ,Control,1896,1976,80.0,Male
4086,ABC,Control,1878,1993,115.0,Male
4087,ABC,Control,1887,1976,89.0,Male
4088,ABC,Control,1927,1992,65.0,Male
4089,ABC,Control,1942,1982,40.0,Male
4090,JFK,Control,1876,1981,105.0,Male
4091,MNO,Control,1935,1971,36.0,Male
4092,MNO,Control,1907,1972,65.0,Male
4093,XYZ,Control,1918,1995,77.0,Male
4094,PTR,Control,1947,1988,41.0,Male
4095,ABC,Control,1907,1983,76.0,Male
4096,MNO,Control,1917,1983,66.0,Male
4097,MNO,Control,1872,1995,123.0,Male
4098,ABC,Control,1881,1989,108.0,Male
4099,JFK,Control,1900,1981,81.0,Male
4100,JFK,Control,1874,1977,103.0,Male
4101,MNO,Control,1929,1993,64.0,Male
4102,JFK,Control,1914,1978,64.0,Male
4103,ABC,Control,1923,1980,57.0,Male
4104,MNO,Control,1892,1982,90.0,Male
4105,ABC,Control,1903,1969,66.0,Male
4106,JFK,Control,1931,1982,51.0,Male
4107,ABC,Control,1949,1982,33.0,Male
4108,JFK,Control,1877,1976,99.0,Male
4109,JFK,Control,1944,1984,40.0,Male
4110,ABC,Control,1925,1982,57.0,Male
4111,JFK,Control,1924,1969,45.0,Male
4112,XYZ,Control,1920,1984,64.0,Male
4113,ABC,Control,1880,1986,106.0,Male
4114,XYZ,Control,1882,1975,93.0,Male
4115,ABC,Control,1927,1983,56.0,Male
4116,JFK,Control,1907,1992,85.0,Male
4117,JFK,Control,1946,1985,39.0,Male
4118,MNO,Control,1913,1987,74.0,Male
4119,MNO,Control,1888,1991,103.0,Male
4120,XYZ,Control,1934,1981,47.0,Male
4121,JFK,Control,1903,1977,74.0,Male
4122,MNO,Control,1921,1992,71.0,Male
4123,JFK,Control,1933,1992,59.0,Male
4124,ABC,Control,1945,1983,38.0,Male
4125,MNO,Control,1939,1993,54.0,Male
4126,XYZ,Control,1932,1994,62.0,Male
4127,MNO,Control,1932,1971,39.0,Male
4128,JFK,Control,1948,1992,44.0,Male
4129,PTR,Control,1903,1969,66.0,Male
4130,PTR,Control,1870,1984,114.0,Male
4131,JFK,Control,1901,1976,75.0,Male
4132,ABC,Control,1896,1991,95.0,Male
4133,MNO,Control,1931,1981,50.0,Male
4134,PTR,Control,1929,1976,47.0,Male
4135,ABC,Control,1926,1985,59.0,Male
4136,JFK,Control,1872,1990,118.0,Male
4137,ABC,Control,1935,1991,56.0,Male
4138,JFK,Control,1906,1982,76.0,Male
4139,MNO,Control,1931,1995,64.0,Male
4140,ABC,Control,1924,1989,65.0,Male
4141,MNO,Control,1907,1989,82.0,Male
4142,ABC,Control,1887,1975,88.0,Male
4143,JFK,Control,1883,1995,112.0,Male
4144,JFK,Control,1941,1983,42.0,Male
4145,ABC,Control,1946,1984,38.0,Male
4146,JFK,Control,1930,1987,57.0,Male
4147,XYZ,Control,1884,1974,90.0,Male
4148,XYZ,Control,1912,1991,79.0,Male
4149,MNO,Control,1935,1969,34.0,Male
4150,XYZ,Control,1938,1980,42.0,Male
4151,XYZ,Control,1886,1986,100.0,Male
4152,PTR,Control,1870,1984,114.0,Male
4153,PTR,Control,1934,1980,46.0,Male
4154,PTR,Control,1909,1988,79.0,Male
4155,PTR,Control,1900,1981,81.0,Male
4156,JFK,Control,1872,1976,104.0,Male
4157,MNO,Control,1923,1995,72.0,Male
4158,MNO,Control,1942,1994,52.0,Male
4159,XYZ,Control,1948,1990,42.0,Male
4160,MNO,Control,1924,1969,45.0,Male
4161,XYZ,Control,1921,1994,73.0,Male
4162,MNO,Control,1882,1989,107.0,Male
4163,ABC,Control,1923,1975,52.0,Male
4164,ABC,Control,1911,1983,72.0,Male
4165,MNO,Control,1927,1990,63.0,Male
4166,JFK,Control,1911,1981,70.0,Male
4167,XYZ,Control,1898,1981,83.0,Male
4168,MNO,Control,1883,1977,94.0,Male
4169,XYZ,Control,1905,1992,87.0,Male
4170,PTR,Control,1883,1983,100.0,Male
4171,MNO,Control,1892,1972,80.0,Male
4172,JFK,Control,1950,1981,31.0,Male
4173,PTR,Control,1916,1995,79.0,Male
4174,MNO,Control,1922,1980,58.0,Male
4175,ABC,Control,1944,1973,29.0,Male
4176,MNO,Control,1950,1975,25.0,Male
4177,ABC,Control,1925,1976,51.0,Male
4178,ABC,Control,1940,1973,33.0,Male
4179,MNO,Control,1906,1977,71.0,Male
4180,MNO,Control,1904,1982,78.0,Male
4181,ABC,Control,1912,1994,82.0,Male
4182,XYZ,Control,1931,1980,49.0,Male
4183,PTR,Control,1932,1972,40.0,Male
4184,JFK,Control,1905,1988,83.0,Male
4185,MNO,Control,1887,1976,89.0,Male
4186,PTR,Control,1929,1985,56.0,Male
4187,PTR,Control,1887,1976,89.0,Male
4188,XYZ,Control,1925,1989,64.0,Male
4189,PTR,Control,1933,1995,62.0,Male
4190,MNO,Control,1933,1969,36.0,Male
4191,PTR,Control,1936,1988,52.0,Male
4192,MNO,Control,1943,1970,27.0,Male
4193,MNO,Control,1920,1972,52.0,Male
4194,ABC,Control,1935,1992,57.0,Male
4195,XYZ,Control,1928,1989,61.0,Male
4196,JFK,Control,1893,1969,76.0,Male
4197,ABC,Control,1874,1975,101.0,Male
4198,JFK,Control,1902,1969,67.0,Male
4199,MNO,Control,1915,1977,62.0,Male
4200,ABC,Control,1928,1971,43.0,Male
4201,PTR,Control,1942,1980,38.0,Male
4202,PTR,Control,1894,1987,93.0,Male
4203,JFK,Control,1886,1983,97.0,Male
4204,MNO,Control,1949,1990,41.0,Male
4205,JFK,Control,1884,1984,100.0,Male
4206,XYZ,Control,1918,1978,60.0,Male
